Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,41600.00,16.60,39.85,14.55,28.75,22.00,28.75,508429.00,52.91,-5287608.69,391350.00,302575.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,42100.00,131.45,131.45,39.80,44.45,42.65,44.45,505.00,0.05,-5315.07,5475.00,5475.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,42200.00,-,-,-,200.00,200.00,237.75,-,-,-,25.00,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,39900.00,701.65,1015.80,692.15,964.20,959.80,964.20,963.00,0.10,-9605.83,9725.00,-2375.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,40200.00,507.40,789.45,498.70,756.00,751.00,756.00,5450.00,0.56,-54771.94,17625.00,8950.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,42400.00,9.00,9.95,3.75,5.95,3.85,5.95,138815.00,14.72,-1471424.28,134175.00,111875.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,43100.00,5.65,6.15,2.25,3.00,2.60,3.00,27093.00,2.92,-291924.16,16175.00,11000.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,39300.00,1357.00,1510.50,1303.90,1416.25,1410.80,1416.25,174.00,0.02,-1709.53,2650.00,-750.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,38400.00,2027.20,2086.20,2027.20,2086.20,2086.20,2396.75,4.00,-,-38.40,750.00,-,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,38500.00,2117.85,2470.85,2117.85,2432.20,2470.85,2432.20,281.00,0.03,-2704.60,28350.00,-2225.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,40500.00,612.25,888.00,604.45,850.35,850.00,850.35,44071.00,4.55,-446214.33,282050.00,46550.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,38600.00,2240.00,2356.85,2157.55,2355.00,2355.00,2355.00,9.00,-,-86.85,2200.00,25.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,39700.00,1200.00,1462.85,1200.00,1392.30,1411.95,1392.30,2061.00,0.21,-20455.21,35450.00,-2525.00,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,39700.00,-,-,-,1441.60,-,1871.55,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,39800.00,-,-,-,1391.25,-,1808.55,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,40000.00,1230.00,1247.25,1220.25,1241.05,1241.05,1686.40,101.00,0.01,-1009.99,1650.00,1625.00,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,40100.00,-,-,-,1247.15,-,1627.25,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,37300.00,-,-,-,2998.70,-,3717.25,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,40400.00,-,-,-,1113.80,-,1457.55,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,39100.00,-,-,-,1768.90,-,2275.35,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,41400.00,90.00,174.85,85.40,154.85,144.30,154.85,4893.00,0.51,-50642.04,18725.00,11200.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,40000.00,895.00,1234.00,895.00,1186.50,1185.20,1186.50,26644.00,2.74,-266437.26,376725.00,-82975.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,38100.00,2700.00,2730.00,2670.00,2670.00,2670.00,2914.55,4.00,-,-38.10,600.00,50.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,40100.00,872.40,1147.40,872.40,1109.95,1118.70,1109.95,1084.00,0.11,-10866.99,10050.00,-2500.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,40200.00,800.00,1089.90,800.00,1044.00,978.75,1044.00,3304.00,0.34,-33204.86,14050.00,-175.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,37500.00,3163.00,3451.45,3163.00,3396.65,3389.40,3396.65,430.00,0.04,-4031.21,220375.00,-,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,41000.00,255.00,450.00,255.00,422.60,416.50,422.60,961.00,0.10,-9850.15,8700.00,2100.00,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,41100.00,-,-,-,560.25,-,773.85,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,37600.00,-,-,-,2279.45,-,3237.90,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,42500.00,43.95,57.40,43.00,52.25,53.55,52.25,679.00,0.07,-7214.30,7025.00,-775.00,40608.65
