Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2023,27-Jun-2024,CE,42000.00,-,-,-,6846.45,-,7146.15,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,CE,46700.00,-,-,-,432.30,-,568.40,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,CE,48500.00,-,-,-,168.25,-,212.80,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,CE,49000.00,-,-,-,126.10,-,156.70,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,43000.00,2065.00,2260.00,2041.75,2231.10,2210.10,2231.10,322.00,0.02,-2076.88,14250.00,345.00,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,39500.00,-,-,-,4600.00,4600.00,5834.40,-,-,-,75.00,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,42700.00,-,-,-,3057.40,-,3174.85,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,45700.00,-,-,-,1687.25,-,1873.20,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,44200.00,-,-,-,2413.40,-,2649.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,41000.00,3820.00,4028.70,3805.65,3990.00,3990.00,4508.70,33.00,-,-202.95,4875.00,75.00,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,42000.00,2890.00,3100.00,2877.00,3062.25,3062.25,3062.25,28.00,-,-176.40,3720.00,300.00,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,45000.00,703.00,904.15,650.00,881.45,877.00,881.45,3323.00,0.23,-22430.02,55980.00,13095.00,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,46700.00,-,-,-,1231.55,-,1038.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,46800.00,-,-,-,1200.15,-,1003.75,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,45200.00,-,-,-,1781.70,-,1660.35,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,49000.00,-,-,-,667.60,-,760.85,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,43100.00,-,-,-,3059.45,-,3331.85,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,42400.00,-,-,-,3519.55,-,3816.05,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,CE,37500.00,-,-,-,6556.85,-,7290.85,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,CE,46500.00,19.75,21.75,16.05,16.90,17.45,16.90,10287.00,1.20,-119585.18,60575.00,44550.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,CE,43900.00,882.55,1055.00,882.55,1055.00,1055.00,1504.05,12.00,-,-131.70,475.00,-100.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,CE,46800.00,-,-,-,390.05,-,151.35,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,CE,47000.00,14.00,14.95,10.00,10.55,14.00,10.55,10627.00,1.25,-124866.00,71475.00,49575.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,CE,44000.00,830.00,1037.30,811.95,980.70,991.35,980.70,285.00,0.03,-3134.97,6500.00,275.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,CE,44100.00,847.45,929.95,800.00,929.95,929.95,929.95,16.00,-,-176.40,350.00,25.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,CE,47500.00,12.00,13.95,7.50,8.10,7.50,8.10,2954.00,0.35,-35078.40,14150.00,10800.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,CE,44300.00,659.00,798.65,613.15,778.15,778.15,778.15,45.00,0.01,-498.37,550.00,-100.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,CE,49000.00,6.95,11.85,5.15,5.35,5.20,5.35,1463.00,0.18,-17921.57,22425.00,20975.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,CE,46600.00,-,-,-,995.35,-,464.05,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,CE,46300.00,22.40,30.50,20.25,22.50,22.25,22.50,1984.00,0.23,-22964.57,9350.00,8150.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,CE,42900.00,-,-,-,1651.20,-,2240.60,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,CE,45500.00,-,-,-,541.80,-,662.60,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,CE,40500.00,-,-,-,3414.00,-,4421.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,CE,49500.00,20.05,20.05,13.35,14.75,17.90,14.75,583.00,0.04,-4328.73,6525.00,2265.00,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,CE,45800.00,-,-,-,655.30,-,868.30,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,CE,44300.00,1259.05,1259.05,1259.05,1259.05,1259.05,1593.75,1.00,-,-6.64,15.00,15.00,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,CE,44900.00,-,-,-,958.90,-,1268.35,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,CE,45000.00,-,-,-,920.85,-,1218.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,CE,43100.00,-,-,-,1844.20,-,2384.80,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,CE,43700.00,-,-,-,1185.30,1185.30,1966.05,-,-,-,15.00,-,-
BANKNIFTY,30-Jun-2023,27-Jun-2024,CE,45000.00,-,-,-,5117.20,-,5369.30,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Dec-2023,CE,49500.00,-,-,-,3302.10,-,1588.85,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Dec-2023,CE,51000.00,1100.00,1100.00,1100.00,1100.00,1100.00,1192.20,1.00,-,-7.65,140.00,15.00,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,38500.00,-,-,-,6176.00,-,6768.45,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,42300.00,-,-,-,3304.45,-,3468.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,42600.00,-,-,-,3118.05,-,3247.40,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,40900.00,-,-,-,4260.80,-,4593.40,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,43500.00,1696.95,1861.00,1669.95,1844.00,1846.00,1844.00,170.00,0.01,-1109.24,10005.00,45.00,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,52500.00,-,-,-,1104.50,-,236.95,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,48000.00,-,-,-,167.80,167.80,1018.15,-,-,-,25.00,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,46300.00,-,-,-,1445.85,-,1612.45,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,45600.00,-,-,-,1730.15,-,1919.35,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,46500.00,-,-,-,401.00,401.00,1531.65,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,44400.00,-,-,-,2306.25,-,2535.65,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,44500.00,1435.75,1485.00,1410.00,1480.00,1480.00,2479.90,15.00,-,-100.12,180.00,180.00,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,44600.00,-,-,-,2202.35,-,2425.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,45300.00,-,-,-,1863.45,-,2062.65,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,50000.00,-,-,-,148.30,148.30,296.80,-,-,-,1125.00,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,41100.00,-,-,-,4116.10,-,4424.55,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,44200.00,1337.95,1367.95,1329.15,1334.85,1334.85,1334.85,33.00,-,-218.79,465.00,465.00,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,45900.00,-,-,-,1506.00,-,1343.95,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,46000.00,-,-,-,1469.40,-,1302.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,44400.00,-,-,-,2139.55,-,2079.90,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,46100.00,-,-,-,1433.45,-,1262.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,37500.00,-,-,-,5405.30,-,7972.25,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,48500.00,-,-,-,779.20,-,880.70,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,43200.00,-,-,-,2996.80,-,3266.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,39500.00,-,-,-,5779.45,-,6145.45,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,CE,42000.00,3203.30,3397.95,3181.00,3327.50,3315.00,3327.50,63.00,-,-396.90,12915.00,165.00,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,44700.00,1163.90,1163.90,1019.70,1032.25,1046.20,1032.25,300.00,0.02,-2011.48,2400.00,2370.00,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,CE,46300.00,-,-,-,1363.55,-,1183.75,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,CE,42600.00,2110.00,2160.00,2110.00,2160.00,2160.00,2214.85,2.00,-,-21.30,825.00,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,CE,38000.00,-,-,-,6067.95,-,6791.45,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,CE,40000.00,-,-,-,4311.50,4350.00,4793.75,-,-,-,750.00,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,CE,41300.00,-,-,-,3059.65,-,3495.95,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,CE,41800.00,2800.00,2800.00,2800.00,2800.00,2800.00,2998.60,4.00,-,-41.80,1500.00,-25.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,CE,41900.00,-,-,-,2592.25,-,2899.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,CE,43000.00,1518.95,1784.00,1395.70,1743.30,1757.85,1743.30,1912.00,0.21,-20553.79,83250.00,-3575.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,CE,43300.00,1223.85,1477.00,1223.85,1450.50,1457.90,1450.50,539.00,0.06,-5834.61,10150.00,-2800.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,CE,45100.00,64.00,116.40,55.55,91.95,91.00,91.95,1134390.00,128.15,-12790119.10,955500.00,607525.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,CE,43900.00,771.00,997.80,771.00,966.15,976.95,966.15,253.00,0.03,-2776.65,5700.00,575.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,CE,41900.00,-,-,-,2744.95,-,2989.85,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,CE,44100.00,671.15,839.10,646.50,809.85,812.95,809.85,1506.00,0.17,-16603.48,7150.00,25.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,CE,44500.00,650.00,798.50,600.00,760.90,759.90,760.90,63418.00,4.30,-423310.85,442395.00,60390.00,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,CE,41000.00,-,-,-,3343.70,-,4124.90,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,CE,41200.00,-,-,-,3182.15,-,3944.30,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,CE,49000.00,22.85,24.25,16.75,17.50,16.95,17.50,22938.00,1.69,-168592.61,176970.00,47625.00,-
