Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2023,28-Sep-2023,PE,33000.00,20.00,20.00,20.00,20.00,20.00,1.85,85.00,-,-420.75,2445.00,-1005.00,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,PE,48000.00,-,-,-,9364.40,-,3427.35,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,PE,50500.00,-,-,-,5686.45,-,5338.15,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,PE,47000.00,-,-,-,3034.90,-,2769.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,PE,45100.00,-,-,-,1927.25,-,1722.45,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,PE,46700.00,-,-,-,2842.30,-,2585.90,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Dec-2023,PE,42000.00,-,-,-,2539.65,-,1038.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Dec-2023,PE,43500.00,-,-,-,3139.55,-,1509.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,27-Jun-2024,PE,48000.00,-,-,-,4072.35,-,3865.55,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,27-Jun-2024,PE,42000.00,-,-,-,1612.55,-,1500.40,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,45900.00,1481.05,1481.05,1138.35,1179.35,1173.15,1179.35,149.00,0.02,-1709.76,1275.00,975.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,46400.00,-,-,-,2730.25,-,1664.05,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,44300.00,153.00,227.60,95.50,105.75,101.05,105.75,1115570.00,123.92,-12354813.83,1514950.00,649575.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,47000.00,2518.00,2518.00,2193.15,2254.25,2276.15,2254.25,9.00,-,-105.75,125.00,125.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,40500.00,5.95,8.70,5.35,6.75,7.80,6.75,196184.00,19.87,-1986343.13,1366675.00,607275.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,41800.00,9.20,10.00,7.05,7.90,10.00,7.90,79159.00,8.27,-827203.28,93775.00,31600.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,47000.00,-,-,-,2741.75,2741.75,2258.65,-,-,-,25.00,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,43400.00,94.45,96.65,64.40,68.15,69.05,68.15,5416.00,0.59,-58763.01,48750.00,25425.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,41900.00,23.70,41.15,14.80,17.95,19.55,17.95,1866.00,0.20,-19546.15,22325.00,20475.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,42600.00,60.40,60.40,24.70,29.00,31.15,29.00,427.00,0.05,-4547.50,1850.00,1850.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,42700.00,68.15,68.15,30.45,31.80,33.05,31.80,1321.00,0.14,-14101.53,15625.00,15625.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,43000.00,60.00,68.40,41.15,43.05,44.00,43.05,21128.00,2.27,-227123.73,129650.00,36325.00,-
