Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,28-Mar-2025,29-May-2025,PE,52400.00,1360.00,1410.50,1265.00,1325.35,1337.65,1325.35,100.00,0.02,-1571.98,2400.00,2160.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,43900.00,-,-,-,227.50,-,5.00,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,50700.00,-,-,-,1191.85,-,927.15,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,53800.00,-,-,-,4675.40,-,2369.15,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,52600.00,1127.95,1312.50,1014.05,1155.80,1156.10,1155.80,3763.00,0.61,-59379.53,18180.00,11760.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,53800.00,2021.25,2021.25,1950.00,1974.15,1974.15,2230.10,20.00,-,-322.80,1260.00,480.00,-
BANKNIFTY,28-Mar-2025,24-Dec-2025,PE,55500.00,-,-,-,4333.65,-,3614.60,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,48100.00,71.90,78.95,48.70,57.10,59.60,57.10,4584.00,0.66,-66146.46,20040.00,7590.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,57000.00,-,-,-,7428.55,-,4961.30,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,56300.00,-,-,-,4428.40,-,4277.70,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,46000.00,34.05,35.25,18.80,20.90,21.35,20.90,40051.00,5.53,-552698.27,356760.00,-36840.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,52800.00,-,-,-,2137.05,-,1866.65,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,52400.00,-,-,-,1930.65,-,1656.05,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,51000.00,900.05,988.60,842.15,927.60,950.00,927.60,951.00,0.15,-14550.15,61860.00,-300.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,47900.00,277.75,277.75,277.75,277.75,277.75,263.95,1.00,-,-14.37,30.00,30.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,51500.00,895.05,1012.40,843.55,938.80,937.85,938.80,3289.00,0.52,-50814.53,99690.00,20700.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,44000.00,-,-,-,61.15,-,20.20,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,50500.00,568.00,657.00,538.10,598.65,603.00,598.65,781.00,0.12,-11832.03,26100.00,10920.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,45500.00,47.20,70.00,47.20,65.00,65.00,24.60,14.00,-,-191.10,12030.00,-120.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,55800.00,-,-,-,4054.60,-,3879.25,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,43400.00,10.05,12.75,6.55,8.05,6.55,8.05,292.00,0.04,-3801.80,1890.00,1380.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,43600.00,15.05,19.45,8.25,10.60,19.45,10.60,118.00,0.02,-1543.42,2040.00,1320.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,48300.00,197.20,199.40,197.20,199.40,199.40,208.05,10.00,-,-144.90,840.00,-30.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,44500.00,-,-,-,183.00,183.00,9.45,-,-,-,1710.00,-,-
BANKNIFTY,28-Mar-2025,24-Dec-2025,PE,51000.00,-,-,-,2366.70,-,1550.80,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,56000.00,-,-,-,4203.30,-,4036.85,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,49500.00,175.65,192.45,125.15,145.70,149.40,145.70,46223.00,6.88,-686404.67,379500.00,54510.00,-
